indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_saludables,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
-0.4029,-0.3989,-0.928,0.2121,0.4271,35.475,33.7512,1.7237
-0.2871,0.5375,0.1593,0.0285,0.4271,54.3988,52.6103,1.7885
0.1427,-0.2009,-0.396,-0.1733,0.4271,49.2187,43.2366,5.9822
-0.6758,-0.4928,0.3704,-0.6187,0.4271,35.5968,33.9851,1.6117
-0.7811,-0.7451,0.2345,-0.1439,-2.3842,-1.4525,-1.1239,-0.3285
0.5285,0.325,0.4566,0.0747,0.4271,64.134,61.5665,2.5675
1.2332,-0.4249,-0.0937,-0.6606,0.4271,51.9953,51.3389,0.6564
-0.9386,0.1565,-0.4999,0.2072,0.4271,34.8748,37.5152,-2.6404
-0.3147,-1.2684,-0.5049,-0.409,-2.3842,-11.8836,-9.543,-2.3406
-0.3186,-0.6606,-0.4636,0.3358,0.4271,33.8601,36.1431,-2.283
0.0522,0.4171,0.6627,0.3295,0.4271,65.7163,60.8565,4.8598
-0.3986,0.0488,-0.0666,-0.4092,0.4271,44.9601,41.1399,3.8202
0.5108,-0.8857,0.2808,0.0721,0.4271,41.7982,46.393,-4.5948
-0.0261,-0.4579,0.4808,0.1629,0.4271,50.031,47.62,2.4109
-0.2992,-0.3689,-0.0656,-0.1128,-0.8474,22.4197,24.4343,-2.0146
-0.2526,-0.2975,-0.9098,-0.3759,0.4271,23.8624,32.5534,-8.691
-0.5853,0.3063,0.8099,-0.065,0.4271,42.6021,51.1703,-8.5682
0.2862,0.7709,0.4911,0.0495,0.4271,67.4496,64.075,3.3746
-0.1449,0.9443,-0.6754,1.0794,0.4271,56.7137,59.5909,-2.8771
-0.8941,-0.6981,-0.996,0.2896,0.4271,36.463,25.139,11.3241
1.3061,0.4995,1.0054,-0.0202,0.4271,79.4139,75.4229,3.991
1.1462,0.8719,0.0666,0.0205,0.4271,74.6828,70.9572,3.7256
0.5773,-0.0032,0.0516,-0.4554,0.4271,51.2591,51.5978,-0.3387
-0.8172,-0.4993,-1.0058,1.0748,0.4271,39.7738,33.5809,6.1929
0.1506,0.1058,0.5775,0.5313,0.4271,58.1602,59.1566,-0.9964
0.1063,0.5174,-0.0993,0.074,0.4271,49.3697,54.9246,-5.5549
1.2184,1.1286,-0.1336,0.1293,0.4271,69.0897,73.8336,-4.7438
-0.2903,0.7111,0.0766,-0.5247,0.4271,60.2498,50.0454,10.2043
-0.0496,0.0674,0.1686,-0.8729,0.4271,39.0524,43.6736,-4.6211
-0.5919,-0.7627,-1.0815,0.001,0.4271,21.5085,24.9863,-3.4778
-0.3549,0.7456,-0.2574,0.5912,0.4271,59.9575,54.9295,5.028
-1.0437,-1.2497,-0.8656,-0.4777,0.4271,13.3924,13.0032,0.3891
0.8412,0.1317,0.7399,-0.5936,0.4271,63.6345,60.2782,3.3563
-0.2308,0.0736,-0.8501,0.4532,0.4271,34.4432,43.1829,-8.7397
-0.7578,0.735,0.6974,-0.6741,0.4271,55.0454,49.0427,6.0027
-0.0046,1.1151,-0.2443,0.2936,0.4271,60.4441,60.8687,-0.4246
0.6845,1.432,0.5585,-0.3827,0.4271,67.0714,73.2911,-6.2197
-0.1087,0.8069,0.8334,0.0599,0.4271,67.0524,62.9553,4.0971
1.2318,0.7046,0.3393,-0.0961,0.4271,61.8326,71.2805,-9.4479
0.7494,0.9834,0.4524,-0.1285,0.4271,66.6408,69.8933,-3.2525
-0.4334,-0.6199,0.5414,-0.5657,-2.3842,8.3254,3.4385,4.8869
0.5561,0.8719,-0.1366,-0.5886,0.4271,52.3654,58.8381,-6.4727
0.9146,0.9379,0.0411,0.2308,0.4271,71.2328,70.4843,0.7485
0.7785,0.6322,0.4098,0.0379,0.4271,66.7403,67.0839,-0.3436
-0.6267,-0.9333,0.3474,-0.7853,-2.3842,-3.7262,-5.1759,1.4497
0.2368,0.2998,0.3553,0.2878,0.4271,53.9225,58.8596,-4.9371
-0.5586,-1.1764,-1.3085,0.011,0.4271,23.7321,19.0149,4.7173
0.587,0.809,-0.4206,-0.0484,0.4271,52.1288,60.0317,-7.9029
-0.1538,0.3991,0.5084,-0.1331,-2.3842,22.6728,20.6452,2.0276
-0.849,-1.0695,-0.5316,0.3995,0.4271,24.6281,25.7834,-1.1553
0.6288,-0.7554,0.4977,-0.2882,0.4271,54.0635,48.2868,5.7767
-1.0629,-0.3181,-0.097,0.1834,-0.8474,17.0361,18.6403,-1.6042
0.4297,0.311,0.7485,0.1282,0.4271,59.9826,62.9685,-2.986
-0.6334,0.6715,-1.1341,0.2018,0.4271,43.263,41.66,1.603
1.1232,-0.7618,0.0669,-0.0134,0.4271,58.6492,52.1073,6.5419
0.8168,1.5344,0.7357,0.587,0.4271,83.6664,83.9638,-0.2974
1.0977,1.1331,1.0835,0.4834,0.4271,84.1417,84.416,-0.2743
1.3557,1.1499,0.1856,0.869,0.4271,76.9606,83.1425,-6.1818
-0.6401,0.2422,-1.5055,-0.8627,0.4271,21.1668,26.504,-5.3371
-0.0794,0.1229,-1.0082,1.1567,0.4271,38.4192,49.0334,-10.6142
-0.3311,-0.4413,0.1233,-0.2234,0.4271,41.9827,39.1042,2.8785
-1.1963,0.1191,-0.5441,-0.0826,-2.3842,-2.1328,-1.4189,-0.7139
0.6001,-0.1941,1.0347,-0.0179,0.4271,67.5368,60.301,7.2358
0.7274,1.486,0.8982,-0.4062,0.4271,79.3547,76.8076,2.5471
1.2023,1.2197,1.0595,1.2617,0.4271,95.7363,91.7357,4.0007
-0.3941,-1.275,-0.8128,-0.2786,-2.3842,-13.3482,-11.9298,-1.4184
-0.1633,0.3521,0.4224,-0.5524,0.4271,44.4051,49.8374,-5.4322
0.5467,-0.7392,0.3676,-0.46,-0.8474,34.5066,30.2523,4.2544
0.2988,0.0027,0.3656,0.2052,0.4271,62.1343,55.6893,6.445
-1.1389,-0.8114,0.4995,-1.2562,-2.3842,-5.4176,-11.396,5.9784
0.2359,-0.1659,0.3041,0.2528,0.4271,53.4073,52.9764,0.431
-1.79,-0.4092,0.2943,-0.7665,0.4271,11.012,21.3757,-10.3637
1.0364,-0.5538,0.2877,-0.0377,0.4271,51.419,55.0456,-3.6266
-0.4381,-0.6992,0.0001,-0.7684,0.4271,19.2213,30.3208,-11.0994
-0.3046,-0.7858,-0.2191,-0.18,0.4271,27.0271,33.181,-6.1539
0.4048,-0.3266,-0.258,0.0985,0.4271,46.5727,47.5814,-1.0087
-0.1009,-0.5539,0.0888,-0.0771,0.4271,36.048,41.0555,-5.0076
-0.3619,-0.9732,0.7192,-0.3374,-2.3842,-2.4541,3.1864,-5.6405
-0.2608,-0.0483,0.1142,-0.3336,0.4271,40.4786,43.4412,-2.9625
1.3012,0.7421,0.5608,0.6052,0.4271,78.8471,79.0249,-0.1778
0.2111,0.4424,0.2888,0.0374,0.4271,59.3906,57.937,1.4536
0.4937,0.1687,1.0277,0.2032,0.4271,57.8995,64.723,-6.8235
-1.5984,-1.2895,0.1681,-0.7231,-2.3842,-16.4906,-20.5397,4.0492
-0.674,-0.93,0.4027,-0.3106,-2.3842,-1.3887,-1.9201,0.5314
0.0951,-1.1715,0.0138,0.9461,-0.8474,29.0675,27.6059,1.4616
-0.709,-1.2497,-1.6227,-0.9157,0.4271,12.3859,7.7205,4.6654
-1.6578,-0.8625,-1.8757,-0.7406,-2.3842,-30.1189,-32.2204,2.1015
-0.4515,0.2247,0.3189,0.2126,0.4271,50.8956,49.8381,1.0575
0.2,1.4098,0.1721,0.9702,0.4271,70.6967,74.2822,-3.5855
-0.6397,-0.1721,-0.0242,0.3628,0.4271,45.7887,41.764,4.0247
-0.3816,-0.1692,-0.2547,-0.116,0.4271,36.5582,39.4605,-2.9023
-0.4432,-0.7784,-0.7851,-0.5369,0.4271,20.2409,24.9453,-4.7045
-1.7437,-0.7719,0.0491,-0.6905,0.4271,18.0156,16.4344,1.5812
0.9198,0.6886,0.7484,0.13,0.4271,75.3293,72.4782,2.8511
-0.4799,0.8586,-0.1619,-0.1446,0.4271,48.068,50.4809,-2.4129
-1.892,-1.6458,0.5886,-0.9089,-0.8474,-3.7911,-7.4902,3.6991
-0.5419,0.6996,-0.5701,0.0367,0.4271,49.8954,46.1477,3.7476
0.8274,0.2787,0.0956,0.0188,0.4271,57.1741,61.0829,-3.9088
-1.2545,-0.4509,0.4986,-0.7429,0.4271,21.7705,28.3797,-6.6091
-0.9429,0.2624,0.5818,-0.5006,0.4271,39.1486,42.0627,-2.9141
-0.4369,-0.7479,0.046,-0.0759,0.4271,28.816,34.9535,-6.1375
-0.123,-0.1677,0.5698,-0.016,0.4271,53.6144,49.2881,4.3263
0.582,0.1809,0.1353,-0.5254,0.4271,58.671,53.8777,4.7933
0.3714,-0.0367,0.0775,0.2119,0.4271,46.5104,53.853,-7.3426
-0.4459,-0.3921,-0.0643,-0.2525,0.4271,36.8729,36.7824,0.0905
-0.3568,-0.1712,0.494,0.6311,0.4271,41.6733,50.6571,-8.9838
-0.3902,-0.2994,-0.577,0.3664,0.4271,46.4237,38.7784,7.6452
1.2805,1.3476,0.6062,0.3261,0.4271,85.8764,84.0215,1.8549
-0.0631,0.3224,-0.4611,-0.0243,0.4271,44.4956,47.4511,-2.9554
-1.189,-1.2344,0.4161,0.0149,-2.3842,-19.608,-8.4963,-11.1118
0.9107,0.3116,0.3396,0.352,0.4271,60.8135,66.5391,-5.7256
-1.0087,-1.6646,-1.0065,-1.0557,-2.3842,-30.6998,-29.7878,-0.912
0.4482,0.7947,-0.3065,-0.1237,0.4271,52.0018,58.7383,-6.7365
-1.0125,-0.3976,-0.7188,0.2315,0.4271,27.6988,28.9778,-1.2789
0.667,0.4999,0.3452,0.2078,-0.8474,56.4752,49.9443,6.531
1.1441,0.8227,0.7567,0.1025,0.4271,78.8789,76.2612,2.6177
-0.247,-0.3579,0.4119,-0.7337,-2.3842,-4.3559,6.217,-10.5728
-0.1841,-0.7171,-0.3946,-0.0862,-2.3842,-0.1207,1.1476,-1.2683
1.1016,-0.4837,0.0641,0.2598,-2.3842,33.616,23.4811,10.1349
1.4597,0.2716,1.0636,0.6613,0.4271,88.8391,79.6903,9.1488
-0.9917,-0.5062,-0.5803,-0.1015,-2.3842,2.8002,-6.6687,9.4689
-0.2832,0.274,-1.2868,0.5453,0.4271,42.8641,42.1555,0.7086
-0.4203,0.2558,0.7091,-0.1052,0.4271,48.9357,51.316,-2.3803
0.448,-0.0402,0.2395,0.8363,0.4271,62.9027,60.2205,2.6822
0.8954,1.5814,0.3949,0.1371,0.4271,78.0363,79.5853,-1.549
0.3168,0.5436,0.3153,0.8466,0.4271,66.7044,66.0356,0.6688
-0.5061,-1.6623,-0.4187,-0.3264,-0.8474,1.0232,3.4725,-2.4493
-0.5922,-0.3638,0.588,0.1783,0.4271,46.6954,43.545,3.1505
-0.2992,-0.2503,0.1734,-0.6742,0.4271,34.9945,38.845,-3.8505
-1.4132,-0.7074,0.8365,-0.5442,-0.8474,19.0675,12.6338,6.4338
-0.2186,-0.15,0.391,0.5499,0.4271,50.0535,51.0197,-0.9661
-0.1583,0.2378,0.2548,0.0585,0.4271,50.1558,51.5627,-1.407
-0.5104,-0.3502,0.5531,-0.1032,0.4271,46.1395,42.35,3.7895
0.2436,-0.0684,0.1505,-0.3904,0.4271,50.1606,48.5036,1.6569
-0.8342,0.7761,0.3439,-0.1438,0.4271,54.6073,49.6543,4.953
0.1802,-0.2472,-0.4769,-0.8803,0.4271,43.4577,37.5824,5.8754
0.9811,-0.0674,0.3979,-0.2358,-0.8474,42.5275,44.2521,-1.7246
0.5741,1.2296,1.0572,-0.2589,0.4271,86.4587,74.5299,11.9288
-0.5112,-0.989,0.131,-0.7984,0.4271,27.9214,27.0775,0.8439
-1.436,-0.3954,0.747,-0.4583,-2.3842,-3.3092,-2.4509,-0.8583
-0.2196,-0.1056,-1.1005,-0.1093,0.4271,34.048,35.4516,-1.4037
0.5093,0.9827,1.0498,0.047,0.4271,69.7855,73.128,-3.3426
0.2095,0.0307,-0.213,-0.0773,0.4271,43.7014,48.6319,-4.9305
0.2853,-0.2848,0.065,0.0149,0.4271,52.3165,48.6766,3.6399
0.1378,-0.5841,0.176,0.0528,0.4271,43.441,44.8467,-1.4057
-0.6679,-0.4202,0.6329,0.1602,-2.3842,9.1713,8.9221,0.2492
0.0419,-0.0551,0.1283,-0.703,0.4271,51.9634,44.1485,7.815
1.0083,0.0634,-0.4103,0.3466,0.4271,60.89,58.9877,1.9023
-0.1705,0.5777,-0.3952,-0.0354,0.4271,49.8561,49.6011,0.255
-0.3608,1.1684,-0.5149,-0.5439,0.4271,42.357,49.7478,-7.3907
-1.1121,-0.6392,1.0191,-0.3191,-0.8474,21.9985,19.5963,2.4022
-0.0972,0.1763,0.39,0.3909,0.4271,55.9391,54.8768,1.0624
0.2822,-0.5104,0.5396,0.0183,0.4271,51.4537,49.7817,1.6721
-0.5092,-0.0185,-0.3798,-0.3366,0.4271,45.5618,37.2929,8.2689
0.9086,1.1867,0.6165,1.0415,0.4271,89.7218,83.2796,6.4422
0.1383,-0.8987,-0.6347,0.2029,0.4271,40.3951,36.1213,4.2739
1.1938,0.4733,-0.071,0.0531,0.4271,67.9251,66.153,1.7721
-1.9133,-0.6965,0.6114,0.106,-0.8474,10.9946,10.1867,0.808
-0.6523,-0.7264,-0.4829,-0.0078,-2.3842,-3.537,-4.1085,0.5714
-0.5899,-0.6666,-0.3043,-0.0816,0.4271,29.629,31.4931,-1.8642
0.3068,0.6091,0.1263,0.3887,0.4271,64.1349,62.0274,2.1075
-0.5214,-0.4781,0.1129,0.1244,0.4271,34.463,38.989,-4.526
0.3818,-0.1027,0.4618,0.9694,0.4271,65.1073,61.4449,3.6624
0.1611,0.5741,0.4518,-0.3897,0.4271,51.4676,57.1663,-5.6987
-0.8823,0.5526,-0.896,0.2669,0.4271,50.1393,39.9402,10.1991
-1.595,-0.5714,0.8399,-0.6197,0.4271,28.132,26.859,1.2731
0.1281,0.0845,-0.0684,0.2798,0.4271,54.2336,51.9592,2.2744
-1.362,-0.6232,-0.2192,-0.2989,0.4271,20.8859,22.8544,-1.9686
0.929,0.2212,0.6712,0.5627,0.4271,64.0859,69.7338,-5.6479
-1.522,-1.6044,0.3879,-0.6119,0.4271,8.1263,12.6014,-4.4752
-0.5325,-0.4394,0.2657,-0.8526,0.4271,37.9403,33.6901,4.2502
1.1121,2.0211,-0.7422,0.9485,0.4271,72.9547,83.7419,-10.7872
-0.6472,-0.928,-0.5824,-0.3823,-2.3842,-13.5919,-9.688,-3.904
0.8235,0.2133,0.5166,1.1618,0.4271,67.0525,71.4894,-4.4369
-1.5285,0.0426,-0.3501,-0.6418,-0.8474,-1.8749,10.0258,-11.9007
1.3595,1.6405,1.0835,0.0273,0.4271,86.0959,89.7564,-3.6604
0.2543,0.8242,0.5732,0.1405,0.4271,65.1839,65.5978,-0.4138
-1.3483,-1.3067,0.1759,-0.4634,-2.3842,-20.663,-16.1879,-4.4751
0.5402,-0.0108,0.4675,0.4069,0.4271,52.4507,60.3092,-7.8585
0.2729,0.2864,0.6536,0.3782,0.4271,61.2655,62.02,-0.7545
-0.8197,0.4029,0.7283,-0.263,0.4271,51.861,47.7413,4.1197
0.2041,-0.0333,-0.395,-0.9373,0.4271,48.6496,40.4769,8.1727
0.8412,0.3219,1.0072,-0.2805,0.4271,64.9173,66.6497,-1.7323
1.2626,-0.0312,-0.2537,0.2559,0.4271,57.7453,61.2212,-3.476
0.8605,0.3452,0.3748,0.4206,0.4271,58.1114,67.1265,-9.0151
-1.5962,-1.1079,-0.5252,-0.3426,-2.3842,-17.9121,-21.1623,3.2502
-0.6382,0.2981,0.5276,0.003,0.4271,41.7721,48.8122,-7.0401
-0.5387,0.0882,-0.2131,-0.8256,0.4271,38.5123,36.0601,2.4522
0.1335,-0.6665,0.237,-0.373,0.4271,43.2951,41.3843,1.9108
-0.0178,-0.7944,-0.081,0.4519,0.4271,36.4573,41.6119,-5.1546
-0.2745,-0.99,-0.1091,-0.6171,0.4271,25.7111,29.0158,-3.3047
0.4224,0.7826,-0.4735,0.0682,0.4271,55.0317,58.3752,-3.3435
-0.5075,0.3108,0.6013,-0.1604,0.4271,50.358,49.7871,0.5709
-0.4587,0.1266,0.3506,-1.14,0.4271,42.4915,39.4995,2.992
0.164,-0.1476,0.709,0.3028,0.4271,61.8757,55.8751,6.0006
0.3818,0.9996,0.1227,-0.4998,0.4271,54.3233,61.0187,-6.6954
-1.0038,-1.8109,-0.0533,0.3045,0.4271,17.7029,18.8061,-1.1032
0.6648,0.1001,0.5344,0.6538,0.4271,70.1056,65.1225,4.9831
-0.3022,-0.9492,-0.1564,0.9427,0.4271,33.4888,39.6559,-6.167
0.617,0.1099,0.0671,-0.0706,0.4271,56.6058,56.089,0.5168
-0.4955,-0.622,0.0987,-0.351,0.4271,38.7016,34.2338,4.4678
-0.7752,-0.412,-0.6834,0.1338,0.4271,34.3736,30.9519,3.4217
0.2047,-0.1749,-0.1173,0.2083,0.4271,48.614,48.9907,-0.3767
0.3817,0.915,0.4996,0.8152,0.4271,73.4355,72.1061,1.3294
-0.1153,-0.6103,0.7341,0.2972,0.4271,44.2935,47.8335,-3.5401
-0.6546,-0.022,-0.1366,0.0254,-0.8474,19.2297,24.9409,-5.7111
-0.5651,-0.6089,0.6622,-0.0524,-2.3842,12.071,6.6484,5.4227
-1.9244,-0.054,0.661,-0.188,0.4271,24.3734,30.7718,-6.3984
-0.2831,-1.2124,-1.2203,0.6242,-2.3842,-4.5513,-6.8967,2.3455
1.6886,1.3346,0.5219,0.7987,0.4271,90.7759,90.8837,-0.1078
-1.0062,0.0661,-0.3496,-0.3951,0.4271,36.7378,32.7458,3.992
0.2196,0.4836,0.616,0.3419,0.4271,65.014,63.1234,1.8906
-1.0076,-0.3445,-0.0189,-0.0429,0.4271,33.1165,33.1058,0.0106
1.4483,1.4478,0.233,0.2664,0.4271,78.9494,83.6593,-4.7098
-0.5351,-0.4092,0.7456,-0.1991,0.4271,44.8184,42.2361,2.5823
-0.3734,0.112,0.585,-0.213,0.4271,42.3218,48.4976,-6.1759
-0.2546,-0.6735,-1.3394,0.5506,0.4271,29.3651,31.4405,-2.0754
0.7782,0.3328,1.0155,0.2303,0.4271,69.289,69.7115,-0.4225
2.0278,2.225,-0.0928,0.8455,0.4271,91.8821,100.1264,-8.2444
-0.4284,0.2999,-1.5759,0.1711,0.4271,38.8769,36.0651,2.8117
-0.362,-0.5747,0.0274,-0.3519,0.4271,43.2142,35.6425,7.5717
0.5203,0.7151,0.239,0.0912,0.4271,64.5689,64.306,0.2628
0.1973,0.3975,-0.6277,-0.607,0.4271,49.8472,45.7531,4.0942
-0.6728,-0.9119,0.6439,-0.4384,-2.3842,3.5934,-0.7368,4.3302
0.4872,0.5098,0.3848,0.1592,0.4271,67.9684,63.2383,4.7301
0.3777,-0.8185,0.4085,0.1897,-2.3842,14.865,14.1235,0.7414
0.4764,-0.2715,-0.1715,-1.056,0.4271,44.3721,41.6091,2.763
0.1114,-0.3222,0.534,0.3826,0.4271,56.8711,52.5565,4.3146
-0.7011,-1.0645,-0.9722,0.1366,-2.3842,-2.6198,-11.1919,8.5722
0.0354,0.4255,-0.5166,-1.0513,0.4271,45.0438,42.0998,2.9439
-0.5199,0.6743,0.3966,0.1149,0.4271,53.4307,54.0805,-0.6498
-0.2624,0.3549,0.0002,0.0285,0.4271,49.0612,49.5982,-0.537
0.9358,0.6101,0.1481,-0.0324,0.4271,58.7727,66.0194,-7.2467
-0.2491,-1.285,0.1929,-0.5579,0.4271,20.3437,28.7066,-8.3629
-1.3856,-0.7155,-1.2453,-0.3964,-2.3842,-21.3563,-20.4087,-0.9476
0.9568,0.3027,0.6524,-0.3507,0.4271,65.7661,64.454,1.312
-0.4139,-0.1462,-0.2121,-0.6854,0.4271,41.3971,35.7431,5.654
-0.443,-0.2694,0.7813,0.3391,0.4271,54.9814,48.8097,6.1716
-0.1778,0.182,-0.0724,0.3702,0.4271,50.6321,50.3761,0.256
0.8807,0.6447,0.3613,-0.0519,0.4271,67.9249,67.3224,0.6024
0.2652,0.5036,-0.3695,0.3007,0.4271,48.5835,55.9704,-7.387
1.1351,1.2377,-0.7068,0.7065,0.4271,75.8335,73.7698,2.0636
-0.3098,-1.0854,0.0317,0.6929,0.4271,32.3603,37.7542,-5.3939
1.4972,0.265,0.1352,0.6882,0.4271,72.6399,73.0625,-0.4226
-1.6842,-1.0265,0.0216,-0.3103,0.4271,8.719,16.6398,-7.9208
-0.6972,0.2554,0.376,-0.4479,0.4271,51.9625,43.399,8.5635
-0.9104,-0.4865,0.0624,-0.72,-2.3842,-4.0502,-4.9299,0.8797
0.3403,0.3375,0.561,1.0683,0.4271,67.388,67.401,-0.013
-0.7096,-0.8043,-1.0022,0.1945,0.4271,22.0317,25.2126,-3.1809
0.0221,1.3562,1.05,-0.305,0.4271,69.5302,69.6625,-0.1323
0.0758,-0.5662,-0.3851,-0.108,0.4271,39.5756,38.9503,0.6252
-0.0277,0.3244,-1.0138,0.5276,0.4271,40.8109,47.437,-6.6261
0.1053,-0.8107,-0.1336,-0.0578,-0.8474,29.1188,23.6597,5.4592
-0.3906,-1.6739,-0.2334,-1.0033,-2.3842,-13.809,-16.9576,3.1487
0.3135,-0.5952,0.2067,0.6038,0.4271,53.4796,50.671,2.8085
1.0601,0.1532,0.1635,-0.1165,0.4271,58.8727,61.746,-2.8732
-0.2952,-0.4939,-0.1909,0.3673,0.4271,31.6342,40.5856,-8.9513
-1.2008,0.2637,0.9776,0.2511,0.4271,42.5295,47.5845,-5.055
-1.2818,-0.1343,-0.9916,0.1877,0.4271,20.8681,26.6504,-5.7823
-0.33,-0.4031,0.3931,0.0805,0.4271,35.8083,43.7338,-7.9255
0.6437,0.3142,0.8054,-0.6483,0.4271,68.2234,60.3378,7.8856
0.4365,0.5707,0.6069,0.8429,0.4271,73.7311,69.8402,3.8909
-1.1102,0.3001,0.3289,-0.2924,0.4271,35.5133,40.1955,-4.6822
0.3027,-0.8649,0.5749,-0.438,0.4271,38.7262,43.1137,-4.3875
-0.2901,-0.0193,-1.4366,0.4645,-2.3842,11.5495,3.6708,7.8787
-0.2308,0.2145,0.3978,-0.2769,0.4271,47.0038,49.2929,-2.2891
-0.6558,-0.1301,-0.1228,-1.0525,0.4271,41.4078,31.4674,9.9404
-0.6736,0.4992,-0.1841,-0.1712,0.4271,53.6775,44.0092,9.6684
0.3878,-0.3833,-0.4267,0.1007,0.4271,44.242,45.4808,-1.2388
-0.538,-0.7592,0.4678,0.0599,0.4271,31.375,37.9322,-6.5572
-0.4384,0.211,0.2058,0.1921,0.4271,49.4386,48.8117,0.6269
-0.3349,-0.1586,-0.6884,-0.4852,0.4271,31.5371,34.1772,-2.6401
1.0841,0.6457,-1.188,0.1737,0.4271,65.6487,59.1613,6.4875
1.0548,1.3271,-0.1943,0.1468,0.4271,71.0496,73.9677,-2.9181
-1.3101,0.3527,-0.5262,0.1846,0.4271,33.0666,35.3828,-2.3162
0.7226,0.044,0.7587,0.459,0.4271,70.4673,65.4822,4.9851
-0.3191,0.3976,-0.5333,-0.7537,0.4271,26.2586,39.929,-13.6704
-1.7549,-1.0299,0.2104,-0.2117,-2.3842,-14.8514,-15.4175,0.5661
-0.7429,-0.157,-0.5179,-0.5164,-2.3842,-9.7559,-2.4802,-7.2757
0.1861,0.1837,0.6087,0.7227,0.4271,68.2117,61.9845,6.2272
-0.8573,-0.4352,0.7277,-0.6908,-0.8474,17.9269,19.7949,-1.868
0.7202,0.6083,0.2264,0.5914,0.4271,65.7801,68.6274,-2.8472
-0.5014,0.7783,-0.0847,-0.4638,0.4271,45.0748,47.7223,-2.6475
-0.1798,0.7826,0.0757,-0.8321,0.4271,56.0239,49.8903,6.1336
-0.8732,-0.3552,0.0199,-0.0324,0.4271,23.2755,34.7965,-11.5211
-0.2722,-0.2698,-0.1332,0.306,0.4271,45.2187,43.3706,1.8481
-0.1651,0.1387,-0.3786,0.422,0.4271,46.2341,48.0293,-1.7951
0.6766,0.5437,-1.0085,0.1622,0.4271,67.4575,54.9504,12.507
-0.1808,0.539,-0.1104,0.0718,0.4271,48.0061,51.9912,-3.985
-0.8699,0.4139,-0.3796,-0.6953,0.4271,21.8508,35.799,-13.9482
0.9394,0.4951,0.9011,0.0358,0.4271,70.1678,71.0315,-0.8637
0.5702,0.2546,-0.621,-0.1974,0.4271,48.095,51.0398,-2.9447
-0.6355,-0.1263,0.2142,0.3213,0.4271,43.5453,43.8707,-0.3255
-1.1331,-0.3111,0.0261,-0.8396,-2.3842,4.6648,-6.4558,11.1206
0.5303,1.0972,0.1427,-0.1698,0.4271,63.7883,66.1559,-2.3676
-1.1966,-0.6188,0.7098,-0.591,-2.3842,-4.5362,-3.6057,-0.9305
1.4721,1.1917,0.6861,0.5584,0.4271,78.8006,86.5498,-7.7493
0.2404,-0.0431,-0.8166,-0.7208,0.4271,38.3009,39.0154,-0.7145
-0.3908,-0.3584,-0.8931,-0.1615,0.4271,39.6563,32.0068,7.6495
0.6969,-0.2438,0.2697,0.0027,-0.8474,43.0684,39.8951,3.1733
-0.6115,0.0737,0.3589,-0.1831,0.4271,48.8294,43.9835,4.846
-0.3954,-0.2296,-0.2246,-0.5181,-2.3842,-0.0962,2.6722,-2.7684
0.9082,-0.2821,0.4736,0.7384,0.4271,67.183,63.5524,3.6306
-1.7672,-0.0469,0.2304,0.1704,0.4271,42.8514,31.7135,11.1379
0.3247,-0.5453,-0.2087,-0.087,-2.3842,10.4279,9.9551,0.4727
-1.7257,-0.7741,-0.2213,0.0474,0.4271,15.2183,19.6521,-4.4338
0.0736,0.8924,0.1606,-0.2045,0.4271,62.2531,58.8557,3.3975
-0.3308,-0.2293,-0.5008,0.2531,0.4271,55.3496,40.0021,15.3475
0.4513,-0.8766,0.3354,0.1537,-1.1097,24.6253,28.5865,-3.9612
-0.0904,-0.401,0.2696,-0.8829,0.4271,39.4458,38.6778,0.7681
0.7815,0.5794,0.5514,-0.3118,0.4271,63.937,65.1814,-1.2444
-0.1889,0.3323,-0.4231,0.7079,0.4271,53.8239,51.5963,2.2276
0.0354,-0.1352,0.4883,-0.3859,0.4271,60.3203,48.152,12.1682
0.519,0.5498,0.7533,0.5184,0.4271,68.1407,69.3603,-1.2196
1.5258,1.2849,0.0213,1.1048,0.4271,85.695,86.8572,-1.1622
1.151,0.326,0.7536,0.7472,0.4271,69.2377,75.2073,-5.9696
0.4822,0.0524,0.3641,0.2833,0.4271,60.0375,58.7435,1.2939
0.8257,0.8993,0.3382,0.2003,0.4271,73.8448,71.1718,2.673
-0.7015,-0.111,0.4868,-0.0216,0.4271,47.979,43.0487,4.9303
0.6811,-0.2912,0.6221,0.1193,0.4271,66.5296,57.8568,8.6728
-0.2528,-0.6897,0.2455,0.2816,0.4271,35.8947,41.6007,-5.706
1.0337,0.0076,0.3802,0.1751,0.4271,64.9522,63.5212,1.4311
1.2702,2.2876,0.0521,0.4131,0.4271,92.724,90.8225,1.9014
1.4752,1.0049,0.1088,0.9908,0.4271,75.7819,83.0472,-7.2653
-0.3744,0.7454,0.3558,-0.0569,0.4271,51.9451,54.9305,-2.9854
0.5341,-0.1012,0.3583,-0.0089,0.4271,56.921,55.4973,1.4237
-0.5383,-1.3532,-0.7116,0.0494,0.4271,19.8772,22.102,-2.2248
-0.3687,-0.8557,0.1271,-0.5742,0.4271,26.0569,31.6323,-5.5755
0.9667,0.3025,-0.8323,1.2172,0.4271,66.8447,64.0342,2.8104
-0.6868,-1.4156,-0.1567,0.502,0.4271,27.9684,27.226,0.7424
-1.7047,-1.1644,0.6518,0.0699,-2.3842,-17.3845,-11.0375,-6.3469
